customer_id,account_number,full_name,gender,age,customer_segment,subsidiary_name,country,branch_code,regulator,account_type,account_status,currency,account_balance_local,account_balance_usd,loan_status,loan_amount_local,loan_amount_usd,credit_score_bucket,kyc_status,phone_number,onboarding_date,tenure_months,last_transaction_date,monthly_txn_count,primary_channel,digital_engagement_score,mobile_wallet_linked,agent_banking_used,insurance_policy_held,nps_category
EGH-KE-19234966,KE7033717675,Jodie Hawkins,Female,33,SME,Equity Bank Kenya Limited,Kenya,KE-BR026,Central Bank of Kenya,Current Account,Closed,KES,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Fully Verified,+254748519245,2016-02-13,106,2024-10-30,0,Internet Banking,86,Yes,No,Yes,Passive
EGH-UG-23985740,UG1158449326,George Taylor,Male,62,SME,Equity Bank Uganda Limited,Uganda,UG-BR007,Bank of Uganda,Savings Account,Active,UGX,4859337.06,1278.77,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+256718157363,2023-02-15,22,2023-03-29,0,Mobile App (EazzyBanking),71,Yes,No,No,Promoter
EGH-CD-56705055,CD8146171553,Amanda Jones,Female,69,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR040,Banque Centrale du Congo,Savings Account,Active,CDF,10462.84,3.74,No Loan,0.0,0.0,Poor (300-579),Fully Verified,+243754942494,2016-12-30,96,2023-04-02,24,Mobile App (EazzyBanking),95,Yes,Yes,No,Passive
EGH-KE-64590969,KE5134294757,Debra Simpson,Female,33,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR025,Central Bank of Kenya,Savings Account,Closed,KES,0.0,0.0,Active Loan,28613.03,220.95,Exceptional (800+),Partial KYC,+254738107755,2020-09-16,51,2024-04-19,0,Branch,15,Yes,Yes,No,Passive
EGH-TZ-30599656,TZ3379236277,Dorothy Lowe,Female,69,Retail – Affluent,Equity Bank Tanzania Limited,Tanzania,TZ-BR002,Bank of Tanzania,Group / Chama Account,Active,TZS,1101786.43,423.76,No Loan,0.0,0.0,Good (670-739),Fully Verified,+255709006305,2023-08-23,16,2024-05-30,13,Agent Banking,30,No,Yes,Yes,Detractor
EGH-KE-50021922,KE8877526362,Nathan Thomas,Male,34,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR006,Central Bank of Kenya,Savings Account,Closed,KES,0.0,0.0,Active Loan,101532.44,784.03,Poor (300-579),Partial KYC,+254782541203,2020-12-11,48,2023-05-15,0,Mobile App (EazzyBanking),79,Yes,Yes,No,Promoter
EGH-CD-70738417,CD4683642034,Peter West,Male,72,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR002,Banque Centrale du Congo,Savings Account,Active,CDF,57453.37,20.52,No Loan,0.0,0.0,Very Good (740-799),Pending Review,+243734302586,2011-02-01,166,2023-06-10,2,Mobile App (EazzyBanking),88,Yes,No,No,Promoter
EGH-SS-49856636,SS8410717624,Ruth Matthews,Female,19,Retail – Mass Market,Equity Bank South Sudan Limited,South Sudan,SS-BR047,Bank of South Sudan,Savings Account,Active,SSP,39456.79,30.35,Active Loan,172304.53,132.54,Very Good (740-799),Fully Verified,+211798954321,2017-04-28,92,2023-03-07,31,USSD (*247#),64,Yes,No,No,Promoter
EGH-KE-44438795,KE4785077700,Bethany Manning,Female,44,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR024,Central Bank of Kenya,Fixed Deposit,Active,KES,41602.99,321.26,Active Loan,79999.55,617.76,Fair (580-669),Fully Verified,+254708069111,2014-07-07,125,2023-01-19,65,Branch,9,Yes,Yes,Yes,Passive
EGH-ELAK-16461742,ELAK9545550140,Dylan George,Male,53,Retail – Affluent,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR047,Insurance Regulatory Authority,Savings Account,Closed,KES,0.0,0.0,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+254744518771,2010-08-20,172,2023-05-23,0,Mobile App (EazzyBanking),98,Yes,No,Yes,Promoter
EGH-CD-50668773,CD7033613868,Brett Hobbs,Male,37,SME,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR026,Banque Centrale du Congo,Insurance Policy,Active,CDF,0.0,0.0,No Loan,0.0,0.0,Very Poor (<300),Fully Verified,+243718518728,2010-03-14,177,2024-02-09,24,Mobile App (EazzyBanking),73,No,No,No,Promoter
EGH-KE-82247701,KE7004760459,Ronald Davidson,Male,49,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR022,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,25900.6,200.0,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+254790001301,2021-11-03,37,2024-02-28,2,Agent Banking,43,Yes,Yes,No,Detractor
EGH-KE-66408285,KE2113922645,Timothy Fox,Male,54,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR026,Central Bank of Kenya,Savings Account,Active,KES,51306.68,396.19,No Loan,0.0,0.0,Good (670-739),Fully Verified,+254703102917,2016-05-23,103,2023-06-06,4,ATM,37,Yes,No,No,Promoter
EGH-RW-90374722,RW7727627653,Sarah Williamson,Female,55,NGO / Non-profit,Equity Bank Rwanda Limited,Rwanda,RW-BR037,National Bank of Rwanda,Fixed Deposit,Closed,RWF,0.0,0.0,Active Loan,136907.19,104.51,Fair (580-669),Fully Verified,+250723710036,2023-09-21,15,2024-10-25,0,Mobile App (EazzyBanking),76,Yes,No,No,Passive
EGH-UG-21355424,UG5682149168,Leonard White,Male,67,Corporate,Equity Bank Uganda Limited,Uganda,UG-BR015,Bank of Uganda,Business Account,Active,UGX,24226223.42,6375.32,No Loan,0.0,0.0,Exceptional (800+),Partial KYC,+256737874158,2011-06-02,163,2023-05-22,43,ATM,36,Yes,No,No,Promoter
EGH-TZ-10991500,TZ7465204867,Olivia Adams,Female,20,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR002,Bank of Tanzania,Business Account,Dormant,TZS,1838.69,0.71,Active Loan,49899.17,19.19,Very Good (740-799),Fully Verified,+255700918516,2019-10-22,62,2023-10-03,64,Mobile App (EazzyBanking),74,No,Yes,No,Promoter
EGH-CD-59334304,CD8807164490,Robin Johnston,Male,54,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR009,Banque Centrale du Congo,Savings Account,Active,CDF,17358.0,6.2,No Loan,0.0,0.0,Good (670-739),Fully Verified,+243780784893,2012-10-12,146,2023-01-10,35,USSD (*247#),45,Yes,No,No,Passive
EGH-KE-26074375,KE7328537670,Alison Bond,Female,53,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR021,Central Bank of Kenya,Current Account,Active,KES,26693.51,206.13,No Loan,0.0,0.0,Good (670-739),Fully Verified,+254779011960,2016-02-15,106,2024-03-31,29,Agent Banking,40,Yes,Yes,No,Promoter
EGH-CD-63459219,CD5492227924,Joel Hill,Male,69,Microfinance,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR021,Banque Centrale du Congo,MVNO (Equitel) Account,Active,CDF,2342.24,0.84,Active Loan,75232.21,26.87,Good (670-739),Partial KYC,+243759065450,2010-01-14,179,2023-10-23,52,Mobile App (EazzyBanking),82,Yes,No,No,Promoter
EGH-RW-91351376,RW8668516096,Francis Henry,Male,32,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR020,National Bank of Rwanda,Fixed Deposit,Dormant,RWF,935.67,0.71,No Loan,0.0,0.0,Good (670-739),Fully Verified,+250719000641,2018-03-22,81,2023-04-17,65,USSD (*247#),59,Yes,No,No,Detractor
EGH-ELAK-40342345,ELAK7643465807,Bethany Jones,Female,31,Retail – Affluent,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR025,Insurance Regulatory Authority,Insurance Policy,Active,KES,0.0,0.0,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+254736611263,2015-10-14,110,2024-01-07,54,Agent Banking,42,Yes,Yes,Yes,Detractor
EGH-UG-59454424,UG7882794612,Tony Mason,Male,38,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR029,Bank of Uganda,Savings Account,Active,UGX,0.0,0.0,No Loan,0.0,0.0,Very Good (740-799),Partial KYC,+256704667836,2022-10-10,26,2023-04-16,74,Branch,14,No,No,No,Passive
EGH-RW-71352613,RW9203661948,Edward Patel,Male,19,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR014,National Bank of Rwanda,Savings Account,Active,RWF,23315.69,17.8,No Loan,0.0,0.0,Good (670-739),Fully Verified,+250794115249,2014-09-19,123,2023-09-02,75,Mobile App (EazzyBanking),85,Yes,Yes,No,Promoter
EGH-SS-23503561,SS2243049610,Julia Mann,Female,67,Retail – Affluent,Equity Bank South Sudan Limited,South Sudan,SS-BR031,Bank of South Sudan,Insurance Policy,Active,SSP,600796.63,462.15,No Loan,0.0,0.0,Good (670-739),Fully Verified,+211736264055,2019-02-04,70,2024-01-26,41,ATM,41,Yes,No,No,Passive
EGH-UG-90763771,UG5491257916,Neil Roberts,Male,21,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR038,Bank of Uganda,Current Account,Closed,UGX,0.0,0.0,No Loan,0.0,0.0,Poor (300-579),Fully Verified,+256707578296,2016-12-15,96,2023-03-14,0,Mobile App (EazzyBanking),87,No,Yes,No,Promoter
EGH-KE-28251140,KE2115243667,Luke Lawrence,Male,55,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR048,Central Bank of Kenya,Savings Account,Active,KES,12021.58,92.83,Active Loan,0.0,0.0,Fair (580-669),Fully Verified,+254721778935,2010-02-04,178,2023-01-29,25,USSD (*247#),53,Yes,No,No,Promoter
EGH-CD-82744682,CD7746648033,Declan Vincent,Male,45,Government / Parastatal,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR009,Banque Centrale du Congo,Current Account,Closed,CDF,0.0,0.0,Active Loan,31096187.1,11105.78,Fair (580-669),Fully Verified,+243719771034,2013-04-05,140,2023-11-08,0,Branch,15,No,No,No,Promoter
EGH-KE-69398761,KE4887938765,Anna Jarvis,Female,40,Retail – Affluent,Equity Bank Kenya Limited,Kenya,KE-BR021,Central Bank of Kenya,Savings Account,Closed,KES,0.0,0.0,Fully Repaid,4858720.86,37519.08,Good (670-739),Fully Verified,+254759296287,2011-09-15,159,2024-03-31,0,Mobile App (EazzyBanking),89,No,Yes,No,Promoter
EGH-KE-22686854,KE7483026723,Mandy Fuller,Female,35,NGO / Non-profit,Equity Bank Kenya Limited,Kenya,KE-BR044,Central Bank of Kenya,Savings Account,Active,KES,1456945.39,11250.54,Written Off,0.0,0.0,Very Poor (<300),Fully Verified,+254701515334,2017-04-04,92,2023-06-30,3,ATM,47,No,Yes,No,Passive
EGH-KE-75233513,KE2095806362,Marion Hill,Female,67,Microfinance,Equity Bank Kenya Limited,Kenya,KE-BR031,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,0.0,0.0,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+254701610599,2015-11-20,109,2024-07-01,70,Mobile App (EazzyBanking),90,Yes,No,Yes,Detractor
EGH-UG-27682674,UG6581780242,Helen Dunn,Female,22,SME,Equity Bank Uganda Limited,Uganda,UG-BR042,Bank of Uganda,Savings Account,Active,UGX,100999.89,26.58,No Loan,0.0,0.0,Very Good (740-799),Pending Review,+256779510668,2023-05-02,20,2024-09-16,10,Mobile App (EazzyBanking),84,No,No,No,Passive
EGH-CD-63948412,CD2015482283,Molly Hamilton,Female,64,Retail – Affluent,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR043,Banque Centrale du Congo,Savings Account,Dormant,CDF,3187.55,1.14,No Loan,0.0,0.0,Good (670-739),Fully Verified,+243715309144,2020-12-21,48,2024-03-15,50,Mobile App (EazzyBanking),87,No,No,No,Passive
EGH-CD-96371354,CD4178399700,Arthur Randall,Male,68,SME,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR003,Banque Centrale du Congo,Savings Account,Active,CDF,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Fully Verified,+243712119126,2017-06-01,91,2023-11-10,68,ATM,53,Yes,Yes,No,Promoter
EGH-KE-95783353,KE5821164428,Aimee Dickinson,Female,19,Retail – Affluent,Equity Bank Kenya Limited,Kenya,KE-BR010,Central Bank of Kenya,Current Account,Active,KES,1282110.99,9900.47,No Loan,0.0,0.0,Very Good (740-799),Partial KYC,+254747882430,2023-06-30,18,2023-06-15,49,Agent Banking,16,No,Yes,No,Detractor
EGH-KE-88411470,KE7224444360,Aimee King,Female,47,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR032,Central Bank of Kenya,Savings Account,Active,KES,44391.83,342.79,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+254712974909,2015-05-14,115,2024-03-20,62,Mobile App (EazzyBanking),88,Yes,Yes,No,Promoter
EGH-KE-54465723,KE5509735002,Abigail Cross,Female,44,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR015,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,0.0,0.0,Fully Repaid,116140.32,896.84,Very Good (740-799),Fully Verified,+254779138093,2014-04-19,128,2024-02-05,56,USSD (*247#),62,Yes,No,No,Passive
EGH-RW-60358391,RW7576655530,Jemma Lynch,Female,31,Microfinance,Equity Bank Rwanda Limited,Rwanda,RW-BR004,National Bank of Rwanda,Savings Account,Active,RWF,0.0,0.0,Active Loan,28452.95,21.72,Very Good (740-799),Fully Verified,+250783122327,2010-04-02,177,2023-09-21,40,ATM,59,No,Yes,No,Passive
EGH-CD-37024471,CD2564814746,Francesca Lucas,Female,37,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR042,Banque Centrale du Congo,Mobile Savings (EazzyBanking),Active,CDF,20627.94,7.37,No Loan,0.0,0.0,Exceptional (800+),Fully Verified,+243790852458,2022-11-07,25,2024-01-21,70,ATM,30,No,Yes,Yes,Promoter
EGH-KE-92886248,KE6777541860,Sara Riley,Female,54,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR044,Central Bank of Kenya,Savings Account,Active,KES,32335.15,249.69,Active Loan,15797.82,121.99,Good (670-739),Fully Verified,+254788146978,2021-07-05,41,2024-10-03,38,Mobile App (EazzyBanking),86,Yes,No,No,Promoter
EGH-RW-52950961,RW4471914730,Peter Poole,Male,55,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR005,National Bank of Rwanda,Fixed Deposit,Closed,RWF,0.0,0.0,Active Loan,0.0,0.0,Fair (580-669),Fully Verified,+250706471687,2020-04-27,56,2023-10-08,0,ATM,39,Yes,Yes,No,Passive
EGH-CD-79446352,CD2387999659,Francesca Collins,Female,74,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR044,Banque Centrale du Congo,Savings Account,Active,CDF,32269.48,11.52,Active Loan,186143.22,66.48,Fair (580-669),Fully Verified,+243755435868,2014-10-20,122,2023-06-21,53,Branch,15,Yes,No,Yes,Promoter
EGH-RW-42369966,RW8680559835,Lynda Benson,Female,32,SME,Equity Bank Rwanda Limited,Rwanda,RW-BR046,National Bank of Rwanda,Savings Account,Active,RWF,0.0,0.0,Fully Repaid,9954297.06,7598.7,Exceptional (800+),Partial KYC,+250778464363,2020-08-01,53,2023-06-22,26,Mobile App (EazzyBanking),95,Yes,No,No,Promoter
EGH-RW-76638172,RW9783057235,Phillip Owens,Male,38,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR041,National Bank of Rwanda,Savings Account,Active,RWF,0.0,0.0,Active Loan,115908.7,88.48,Fair (580-669),Pending Review,+250707194406,2022-12-10,24,2024-05-13,50,Mobile App (EazzyBanking),96,Yes,No,No,Promoter
EGH-UG-30197430,UG3156337564,Dale Gregory,Male,48,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR042,Bank of Uganda,Fixed Deposit,Active,UGX,12809.22,3.37,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+256725604350,2014-11-19,121,2023-03-30,20,Mobile App (EazzyBanking),78,Yes,No,No,Promoter
EGH-CD-76041600,CD2417850732,Kimberley Parkinson,Female,58,Corporate,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR022,Banque Centrale du Congo,Current Account,Active,CDF,0.0,0.0,No Loan,0.0,0.0,Exceptional (800+),Fully Verified,+243746255507,2014-05-13,127,2023-01-11,55,ATM,38,No,No,Yes,Passive
EGH-RW-14136692,RW7880229357,Adrian Wright,Male,62,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR032,National Bank of Rwanda,Savings Account,Closed,RWF,0.0,0.0,Active Loan,130662.2,99.74,Good (670-739),Fully Verified,+250732226394,2019-07-07,65,2024-09-02,0,USSD (*247#),64,Yes,No,No,Promoter
EGH-KE-19433697,KE9915629873,Lawrence Winter,Male,31,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR010,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,0.0,0.0,No Loan,0.0,0.0,Poor (300-579),Partial KYC,+254744433496,2018-01-20,83,2024-09-14,52,Mobile App (EazzyBanking),91,Yes,No,No,Passive
EGH-SS-41699124,SS4767189888,Melanie Gray,Female,46,SME,Equity Bank South Sudan Limited,South Sudan,SS-BR017,Bank of South Sudan,Mobile Savings (EazzyBanking),Active,SSP,0.0,0.0,Active Loan,0.0,0.0,Poor (300-579),Fully Verified,+211716557059,2018-03-12,81,2024-07-28,19,ATM,64,No,Yes,No,Promoter
EGH-KE-53383212,KE8118255412,Ashleigh Hayes,Female,41,Microfinance,Equity Bank Kenya Limited,Kenya,KE-BR048,Central Bank of Kenya,Savings Account,Active,KES,0.0,0.0,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+254787883357,2012-12-30,144,2024-04-12,65,Mobile App (EazzyBanking),71,Yes,Yes,Yes,Promoter
EGH-UG-74026840,UG2324363914,Simon Harvey,Male,56,Retail – Affluent,Equity Bank Uganda Limited,Uganda,UG-BR033,Bank of Uganda,Business Account,Active,UGX,1226253.32,322.7,Active Loan,6253982.24,1645.78,Fair (580-669),Partial KYC,+256752749553,2014-08-11,124,2024-10-18,32,Mobile App (EazzyBanking),85,No,Yes,No,Promoter
EGH-KE-42314707,KE3052537696,Jack Lewis,Male,68,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR022,Central Bank of Kenya,Group / Chama Account,Closed,KES,0.0,0.0,Fully Repaid,0.0,0.0,Poor (300-579),Fully Verified,+254712469949,2020-01-03,59,2024-02-18,0,ATM,55,Yes,Yes,Yes,Passive
EGH-KE-11659402,KE2268210737,Janice Sharp,Female,39,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR015,Central Bank of Kenya,Savings Account,Active,KES,59082.69,456.24,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+254757503011,2014-12-02,120,2023-08-18,29,Mobile App (EazzyBanking),74,No,No,No,Promoter
EGH-UG-39285435,UG6995165923,Natalie Clarke,Female,51,SME,Equity Bank Uganda Limited,Uganda,UG-BR042,Bank of Uganda,Business Account,Active,UGX,849443.74,223.54,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+256788385218,2010-07-12,173,2024-10-10,42,Mobile App (EazzyBanking),76,Yes,No,No,Promoter
EGH-CD-49526065,CD6287510061,Lesley Owen,Female,65,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR043,Banque Centrale du Congo,Current Account,Active,CDF,42868.64,15.31,No Loan,0.0,0.0,Good (670-739),Fully Verified,+243760339744,2019-12-26,60,2023-11-17,29,Branch,25,Yes,No,Yes,Promoter
EGH-KE-58934792,KE6957041995,Tom Mason,Male,31,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR004,Central Bank of Kenya,Mobile Savings (EazzyBanking),Closed,KES,0.0,0.0,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+254705215403,2011-11-07,157,2024-12-11,0,Agent Banking,20,Yes,Yes,Yes,Promoter
EGH-RW-67960845,RW2520036696,Timothy Davidson,Male,26,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR046,National Bank of Rwanda,Group / Chama Account,Active,RWF,0.0,0.0,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+250738488444,2019-12-15,60,2024-02-12,79,Agent Banking,30,No,Yes,No,Detractor
EGH-CD-32289678,CD1731127618,Andrea Gilbert,Female,25,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR024,Banque Centrale du Congo,Group / Chama Account,Active,CDF,29142.29,10.41,Active Loan,166568.73,59.49,Fair (580-669),Fully Verified,+243727196468,2020-07-30,53,2023-04-15,31,Agent Banking,35,Yes,Yes,No,Promoter
EGH-CD-64936369,CD5805709115,Amanda Welch,Female,57,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR022,Banque Centrale du Congo,MVNO (Equitel) Account,Active,CDF,33794.31,12.07,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+243709596293,2022-01-09,35,2023-06-20,51,Mobile App (EazzyBanking),89,No,Yes,No,Promoter
EGH-KE-66842875,KE5768231341,Abigail O'Sullivan,Female,70,SME,Equity Bank Kenya Limited,Kenya,KE-BR022,Central Bank of Kenya,Business Account,Closed,KES,0.0,0.0,No Loan,0.0,0.0,Very Poor (<300),Fully Verified,+254770191167,2021-11-20,37,2023-08-02,0,ATM,54,Yes,No,No,Promoter
EGH-KE-79898358,KE4794313873,Connor Scott,Male,57,SME,Equity Bank Kenya Limited,Kenya,KE-BR034,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,5209126.79,40224.92,Active Loan,4446931.44,34339.24,Very Poor (<300),Fully Verified,+254715510870,2024-09-14,3,2023-12-05,73,Mobile App (EazzyBanking),86,No,No,No,Passive
EGH-UG-56984490,UG7146651016,Lynne King,Female,31,Retail – Affluent,Equity Bank Uganda Limited,Uganda,UG-BR028,Bank of Uganda,Current Account,Active,UGX,1086218.29,285.85,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+256762273974,2022-05-10,31,2023-02-06,0,ATM,48,No,No,No,Passive
EGH-CD-82946773,CD4768922762,Jeffrey Smith,Male,18,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR017,Banque Centrale du Congo,Current Account,Active,CDF,48912.37,17.47,Fully Repaid,133246.28,47.59,Good (670-739),Fully Verified,+243724233090,2015-05-22,115,2024-11-11,69,Agent Banking,42,No,Yes,Yes,Promoter
EGH-ELAK-29944337,ELAK8708331148,Cameron Gardner,Male,68,Retail – Mass Market,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR006,Insurance Regulatory Authority,Current Account,Active,KES,7514.17,58.02,No Loan,0.0,0.0,Very Good (740-799),Partial KYC,+254716950730,2014-07-12,125,2024-09-09,35,Internet Banking,95,No,Yes,Yes,Detractor
EGH-KE-74053523,KE7999293028,Sian Harrison,Female,36,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR018,Central Bank of Kenya,Savings Account,Active,KES,29165.37,225.22,Non-Performing,0.0,0.0,Poor (300-579),Fully Verified,+254779563915,2014-04-08,128,2024-01-07,11,Branch,33,Yes,No,No,Passive
EGH-RW-14126000,RW4021942637,Kelly Reeves,Female,62,SME,Equity Bank Rwanda Limited,Rwanda,RW-BR039,National Bank of Rwanda,Insurance Policy,Closed,RWF,0.0,0.0,No Loan,0.0,0.0,Fair (580-669),Partial KYC,+250755999472,2013-03-08,141,2023-02-01,0,Mobile App (EazzyBanking),70,No,No,No,Promoter
EGH-TZ-19251792,TZ9047939808,Martin Wright,Male,59,Retail – Affluent,Equity Bank Tanzania Limited,Tanzania,TZ-BR018,Bank of Tanzania,Mobile Savings (EazzyBanking),Active,TZS,401423.02,154.39,Active Loan,2265267.78,871.26,Good (670-739),Fully Verified,+255733853292,2023-12-29,12,2024-04-16,39,ATM,34,Yes,No,No,Promoter
